recording_id,time_ms,channel_a_normalized,channel_b_normalized
CRD-410020,13910,-0.287819,-0.283435
CRD-410020,13920,-0.454889,-0.446282
CRD-410020,13930,-0.373516,-0.471341
CRD-410020,13940,-0.325246,-0.437675
CRD-410020,13950,-0.362674,-0.328272
CRD-410020,13960,-0.400845,-0.490664
CRD-410020,13970,-0.390058,-0.367929
CRD-410020,13980,-0.512037,-0.488732
CRD-410020,13990,-0.359739,-0.461111
CRD-410020,14000,-0.414466,-0.518815
CRD-410020,14010,-0.375814,-0.478144
CRD-410020,14020,-0.296697,-0.266077
CRD-410020,14030,-0.256698,-0.401183
CRD-410020,14040,-0.257509,-0.424715
CRD-410020,14050,-0.296484,-0.415098
CRD-410020,14060,-0.250513,-0.201753
CRD-410020,14070,-0.198968,-0.228068
CRD-410020,14080,-0.211689,-0.057779
CRD-410020,14090,-0.11897,-0.115959
CRD-410020,14100,-0.089597,-0.30594
CRD-410020,14110,-0.05653,-0.131619
CRD-410020,14120,-0.188789,-0.189343
CRD-410020,14130,-0.070029,-0.206116
CRD-410020,14140,-0.212313,-0.099939
CRD-410020,14150,-0.152256,-0.275282
CRD-410020,14160,-0.270512,-0.271588
CRD-410020,14170,-0.192748,-0.312898
CRD-410020,14180,-0.398032,-0.407587
CRD-410020,14190,-0.332541,-0.343783
CRD-410020,14200,-0.20831,-0.380777
CRD-410020,14210,-0.252339,-0.46309
CRD-410020,14220,-0.13866,-0.187204
CRD-410020,14230,0.283903,-0.069316
CRD-410020,14240,0.605757,0.143948
CRD-410020,14250,1.076635,0.438799
CRD-410020,14260,1.174426,0.841178
CRD-410020,14270,1.105272,0.930779
CRD-410020,14280,0.728443,1.016075
CRD-410020,14290,0.296961,0.736349
CRD-410020,14300,-0.145018,0.406072
CRD-410020,14310,-0.520143,-0.16021
CRD-410020,14320,-0.705218,-0.340979
CRD-410020,14330,-0.627023,-0.64437
CRD-410020,14340,-0.629888,-0.671416
CRD-410020,14350,-0.481432,-0.811933
CRD-410020,14360,-0.376812,-0.483353
CRD-410020,14370,-0.360064,-0.402162
CRD-410020,14380,-0.410441,-0.280311
CRD-410020,14390,-0.220313,-0.186907
CRD-410020,14400,-0.24783,-0.221316
CRD-410020,14410,-0.058218,-0.281787
CRD-410020,14420,-0.183331,-0.231602
CRD-410020,14430,-0.169691,-0.177655
CRD-410020,14440,-0.027733,-0.24045
CRD-410020,14450,-0.026866,0.021952
CRD-410020,14460,0.026904,0.023425
CRD-410020,14470,0.09644,-0.06038
CRD-410020,14480,0.021528,0.066912
CRD-410020,14490,0.227053,0.128309
CRD-410020,14500,0.23068,0.068211
CRD-410020,14510,0.275499,0.137225
CRD-410020,14520,0.400378,0.22272
CRD-410020,14530,0.240631,0.265592
CRD-410020,14540,0.331587,0.22677
CRD-410020,14550,0.348513,0.348613
CRD-410020,14560,0.28839,0.309008
CRD-410020,14570,0.280883,0.275214
CRD-410020,14580,0.270543,0.201271
CRD-410020,14590,0.250853,0.254506
CRD-410020,14600,0.209937,0.1811
CRD-410020,14610,0.189803,0.19827
CRD-410020,14620,0.088137,0.03144
CRD-410020,14630,0.025745,0.144872
CRD-410020,14640,0.025282,0.025773
CRD-410020,14650,0.035505,-0.05717
CRD-410020,14660,-0.085335,0.022473
CRD-410020,14670,-0.027172,0.106294
CRD-410020,14680,0.135446,0.132126
CRD-410020,14690,-0.052339,-0.023314
CRD-410020,14700,0.031937,-0.201283
CRD-410020,14710,-0.035752,-0.177642
CRD-410020,14720,0.105457,0.016428
CRD-410020,14730,-0.031737,-0.104855
CRD-410020,14740,-0.004614,-0.190987
CRD-410020,14750,-0.049592,-0.105311
CRD-410020,14760,-0.058577,-0.074768
CRD-410020,14770,0.020402,-0.046549
CRD-410020,14780,0.124095,-0.118794
CRD-410020,14790,0.102538,0.014959
CRD-410020,14800,-0.01807,0.045227
CRD-410020,14810,0.019543,-0.005689
CRD-410020,14820,0.159132,0.175313
CRD-410020,14830,0.202803,0.101023
CRD-410020,14840,0.195642,0.149654
CRD-410020,14850,0.260926,0.085119
CRD-410020,14860,0.372256,0.18321
CRD-410020,14870,0.215579,0.179501
CRD-410020,14880,0.249704,0.258818
CRD-410020,14890,0.164,0.253599
CRD-410020,14900,0.274438,0.234372
CRD-410020,14910,0.239613,0.266658
CRD-410020,14920,0.209797,0.310106
CRD-410020,14930,0.197755,0.194765
CRD-410020,14940,0.126104,0.167816
CRD-410020,14950,0.19773,0.161337
CRD-410020,14960,0.097316,0.140706
CRD-410020,14970,0.171871,0.016026
CRD-410020,14980,0.123357,0.168818
CRD-410020,14990,0.166265,0.107258
CRD-410044,0,-0.227892,0.474936
CRD-410044,8,-0.021835,0.335326
CRD-410044,16,-0.471013,-0.327453
CRD-410044,24,-0.057166,-0.034174
CRD-410044,32,-0.443496,-0.261805
CRD-410044,40,-0.062359,-0.626866
CRD-410044,48,-0.151533,-0.216321
CRD-410044,56,-0.172134,-0.049361
CRD-410044,64,-0.177879,-0.141342
CRD-410044,72,-0.08574,-0.082963
CRD-410044,80,-0.195406,-0.430687
CRD-410044,88,-0.131124,-0.379604
CRD-410044,96,-0.258342,-0.122437
CRD-410044,104,-0.212442,-0.347698
CRD-410044,112,-0.054038,-0.103589
CRD-410044,120,-0.254802,-0.19832
CRD-410044,128,-0.323535,-0.01779
CRD-410044,136,-0.026736,-0.218224
CRD-410044,144,-0.313767,-0.256325
CRD-410044,152,-0.248296,-0.033909
CRD-410044,160,-0.256326,-0.135691
CRD-410044,168,-0.177515,-0.195774
CRD-410044,176,-0.241996,-0.360973
CRD-410044,184,-0.11125,-0.195233
CRD-410044,192,0.075705,0.034746
CRD-410044,200,-0.126588,-0.276428
CRD-410044,208,-0.025962,-0.150672
CRD-410044,216,-0.064752,0.005372
CRD-410044,224,-0.277736,-0.306439
CRD-410044,232,-0.361074,0.085036
CRD-410044,240,-0.265707,-0.157548
CRD-410044,248,0.096911,0.080894
CRD-410044,256,0.145227,0.138454
CRD-410044,264,0.087926,0.216714
CRD-410044,272,0.146341,-0.008031
CRD-410044,280,-0.115825,0.050965
CRD-410044,288,-0.011217,-0.085352
CRD-410044,296,-0.110128,-0.010659
CRD-410044,304,-0.022576,-0.067383
CRD-410044,312,-0.100136,-0.144964
CRD-410044,320,0.143687,-0.104042
CRD-410044,328,-0.210554,-0.086379
CRD-410044,336,-0.305615,-0.027557
CRD-410044,344,-0.00018,-0.160783
CRD-410044,352,0.033759,0.223312
CRD-410044,360,0.049968,0.207391
CRD-410044,368,0.180025,-0.131967
CRD-410044,376,-0.012178,-0.143944
CRD-410044,384,-0.004301,0.156171
CRD-410044,392,0.032982,-0.02917
CRD-410044,400,0.18272,-0.061493
CRD-410044,408,-0.146497,-0.04807
CRD-410044,416,-0.044676,-0.133283
CRD-410044,424,0.005383,0.001658
CRD-410044,432,0.038554,-0.124771
CRD-410044,440,0.021437,-0.240248
CRD-410044,448,0.159199,-0.14352
CRD-410044,456,-0.139385,-0.024102
CRD-410044,464,0.109955,-0.078323
CRD-410044,472,0.191318,-0.05344
CRD-410044,480,-0.113539,-0.023894
CRD-410044,488,-0.258334,0.122636
CRD-410044,496,0.215897,-0.05931
CRD-410044,504,0.032945,0.074569
CRD-410044,512,-0.080993,0.199489
CRD-410044,520,0.075754,-0.263773
CRD-410044,528,-0.109258,-0.077733
CRD-410044,536,-0.12739,0.025732
CRD-410044,544,-0.091385,0.162158
CRD-410044,552,0.197284,0.039151
CRD-410044,560,0.193923,-0.071241
CRD-410044,568,0.039238,-0.151309
CRD-410044,576,0.047437,-0.034343
CRD-410044,584,-0.030735,0.071029
CRD-410044,592,-0.103971,0.11032
CRD-410044,600,0.176255,0.129353
CRD-410044,608,0.132443,-0.015394
CRD-410044,616,0.153526,-0.241335
CRD-410044,624,0.042355,0.074414
CRD-410044,632,0.185316,0.331135
CRD-410044,640,0.253284,0.213049
CRD-410044,648,0.201363,0.066096
CRD-410044,656,0.174338,0.190233
CRD-410044,664,0.179041,0.231734
CRD-410044,672,0.220508,0.14786
CRD-410044,680,0.44717,0.171407
CRD-410044,688,0.295898,0.297481
CRD-410044,696,0.410628,0.381716
CRD-410044,704,0.46462,0.353561
CRD-410044,712,0.48475,0.389795
CRD-410044,720,0.37216,0.436028
CRD-410044,728,0.47241,0.159191
CRD-410044,736,0.298446,0.080644
CRD-410044,744,0.414888,0.509323
CRD-410044,752,0.3623,0.195442
CRD-410044,760,0.107,0.332828
CRD-410044,768,0.138924,0.168788
CRD-410044,776,0.402535,0.186443
CRD-410044,784,0.220217,0.08119
CRD-410044,792,0.146438,0.214715
CRD-410044,800,0.316786,0.118079
CRD-410044,808,0.119964,0.235616
CRD-410044,816,0.187415,0.201972
CRD-410044,824,0.422899,0.165299
CRD-410044,832,0.649544,0.319341
CRD-410044,840,0.976328,0.465213
CRD-410044,848,1.156386,0.491471
CRD-410044,856,1.517862,0.582273
CRD-410044,864,1.748853,0.869727
CRD-410044,872,1.691593,1.374435
CRD-410044,880,1.979493,1.549773
CRD-410044,888,1.174737,1.506882
CRD-410044,896,0.871461,1.429091
CRD-410044,904,0.688938,1.301466
CRD-410044,912,0.188649,0.9131
CRD-410044,920,-0.026044,0.381285
CRD-410044,928,-0.026111,-0.116076
CRD-410044,936,-0.138516,0.030296
CRD-410044,944,-0.332669,-0.283345
CRD-410044,952,-0.045379,-0.2605
CRD-410044,960,-0.137174,-0.385494
CRD-410044,968,-0.15321,-0.103019
CRD-410044,976,0.120899,-0.39486
CRD-410044,984,0.074613,-0.168559
CRD-410044,992,0.191131,0.043934
CRD-410044,1000,0.297211,-0.240079
CRD-410044,1008,0.348921,-0.06223
CRD-410044,1016,0.366457,-0.022962
CRD-410044,1024,0.221702,0.072011
CRD-410044,1032,0.213074,0.171303
CRD-410044,1040,0.173765,0.328237
CRD-410044,1048,0.421647,0.170154
CRD-410044,1056,0.409107,0.206227
CRD-410044,1064,0.444945,-0.056653
CRD-410044,1072,0.31224,0.213045
CRD-410044,1080,0.367466,0.120195
CRD-410044,1088,0.524232,0.264441
CRD-410044,1096,0.505097,0.392135
CRD-410044,1104,0.622578,0.468043
CRD-410044,1112,0.627671,0.472004
CRD-410044,1120,0.459118,0.625333
CRD-410044,1128,0.72083,0.549357
CRD-410044,1136,0.59177,0.219817
CRD-410044,1144,0.529902,0.5983
CRD-410044,1152,0.576211,0.566386
CRD-410044,1160,0.649877,0.364174
CRD-410044,1168,0.45191,0.466074
CRD-410044,1176,0.479555,0.49048
CRD-410044,1184,0.491827,0.500591
CRD-410044,1192,0.461113,0.555228
CRD-410044,1200,0.465781,0.378511
CRD-410044,1208,0.34826,0.338735
CRD-410044,1216,0.472211,0.288351
CRD-410044,1224,0.313243,0.199717
CRD-410044,1232,0.325338,0.352831
CRD-410044,1240,0.365189,0.139778
CRD-410044,1248,0.298338,0.308343
CRD-410044,1256,0.113651,0.146277
CRD-410044,1264,0.006236,0.005644
CRD-410044,1272,0.23355,0.006117
CRD-410044,1280,0.107652,0.220598
CRD-410044,1288,0.162638,0.000252
CRD-410044,1296,0.110957,-0.117633
CRD-410044,1304,-0.077154,0.159743
CRD-410044,1312,0.035941,-0.023173
CRD-410044,1320,-0.23475,0.062104
CRD-410044,1328,0.137849,0.20973
CRD-410044,1336,0.109677,-0.162157
CRD-410044,1344,-0.058554,-0.000917
CRD-410044,1352,0.083762,-0.088587
CRD-410044,1360,0.103649,-0.113697
CRD-410044,1368,-0.047142,-0.199472
CRD-410044,1376,0.108142,-0.157971
CRD-410044,1384,0.014932,-0.026595
CRD-410044,1392,-0.031708,-0.374286
CRD-410044,1400,-0.100361,-0.085117
CRD-410044,1408,-0.124128,-0.235224
CRD-410044,1416,0.01696,-0.031872
CRD-410044,1424,0.242824,-0.128789
CRD-410044,1432,0.01799,-0.014593
CRD-410044,1440,-0.107513,-0.052113
CRD-410044,1448,0.229036,0.354482
CRD-410044,1456,0.265613,0.188943
CRD-410044,1464,0.078271,0.005558
CRD-410044,1472,0.088414,0.00018
CRD-410044,1480,0.149832,0.018239
CRD-410044,1488,0.127524,0.141552
CRD-410044,1496,-0.126296,-0.14893
CRD-410044,1504,0.063893,0.034477
CRD-410044,1512,0.351522,0.039209
CRD-410044,1520,0.03614,0.25548
CRD-410044,1528,0.142474,0.165056
CRD-410044,1536,0.259391,0.112221
CRD-410044,1544,-0.082588,-0.051109
CRD-410044,1552,0.102494,-0.060735
CRD-410044,1560,-0.140523,0.020541
CRD-410044,1568,0.010574,0.011953
CRD-410044,1576,-0.107525,0.058446
CRD-410044,1584,0.045775,-0.197446
CRD-410044,1592,-0.171206,-0.048102
CRD-410044,1600,-0.296749,-0.023977
CRD-410044,1608,-0.168778,-0.346794
CRD-410044,1616,0.029003,-0.247522
CRD-410044,1624,-0.022751,-0.34648
CRD-410044,1632,0.223719,-0.150233
CRD-410044,1640,0.251089,0.033039
CRD-410044,1648,0.822261,0.312804
CRD-410044,1656,1.119305,0.155386
CRD-410044,1664,1.350046,0.593836
CRD-410044,1672,1.473315,0.896762
CRD-410044,1680,1.288259,1.060632
CRD-410044,1688,1.062552,1.182061
CRD-410044,1696,0.618795,0.924182
CRD-410044,1704,0.132966,0.902039
CRD-410044,1712,-0.115351,0.567708
CRD-410044,1720,-0.505709,0.053617
CRD-410044,1728,-0.632117,-0.495357
CRD-410044,1736,-0.413197,-0.454657
CRD-410044,1744,-0.562174,-0.545692
CRD-410044,1752,-0.612419,-0.580154
CRD-410044,1760,-0.463153,-0.661671
CRD-410044,1768,-0.567607,-0.622187
CRD-410044,1776,-0.265048,-0.551077
CRD-410044,1784,-0.272879,-0.730456
CRD-410044,1792,-0.262586,-0.439658
CRD-410044,1800,-0.089878,-0.524062
CRD-410044,1808,-0.35442,-0.406974
CRD-410044,1816,-0.202353,-0.392499
CRD-410044,1824,-0.391303,-0.384773
CRD-410044,1832,-0.046852,-0.2848
CRD-410044,1840,0.067015,-0.09146
CRD-410044,1848,-0.137817,-0.402499
CRD-410044,1856,-0.411429,-0.132278
CRD-410044,1864,-0.037282,-0.162885
CRD-410044,1872,0.01772,-0.239231
CRD-410044,1880,-0.242913,-0.181121
CRD-410044,1888,0.022008,-0.353409
CRD-410044,1896,-0.053506,-0.158738
CRD-410044,1904,0.189297,-0.312975
CRD-410044,1912,0.059208,0.152775
CRD-410044,1920,0.101557,-0.012279
CRD-410044,1928,-0.002182,0.165301
CRD-410044,1936,0.105685,0.269661
CRD-410044,1944,0.18478,0.003033
CRD-410044,1952,0.12499,-0.037846
CRD-410044,1960,0.084216,0.05007
CRD-410044,1968,-0.090452,-0.114202
CRD-410044,1976,-0.039856,0.116318
CRD-410044,1984,0.106001,0.000377
CRD-410044,1992,0.051299,-0.048146
CRD-410044,2000,-0.121712,-0.119178
CRD-410044,2008,-0.259963,-0.070805
CRD-410044,2016,-0.22112,-0.244269
CRD-410044,2024,-0.21102,-0.166105
CRD-410044,2032,-0.044471,-0.401507
CRD-410044,2040,-0.224589,-0.159106
CRD-410044,2048,-0.291537,-0.337015
CRD-410044,2056,-0.137743,-0.363557
CRD-410044,2064,-0.480066,-0.241065
CRD-410044,2072,-0.350687,-0.529789
CRD-410044,2080,-0.268545,-0.315974
CRD-410044,2088,-0.540355,-0.286949
CRD-410044,2096,-0.323138,-0.402358
CRD-410044,2104,-0.440561,-0.568507
CRD-410044,2112,-0.371849,-0.648248
CRD-410044,2120,-0.482187,-0.259402
CRD-410044,2128,-0.396239,-0.479477
CRD-410044,2136,-0.286782,-0.4596
CRD-410044,2144,-0.488817,-0.547582
CRD-410044,2152,-0.557349,-0.229371
CRD-410044,2160,-0.708993,-0.604283
CRD-410044,2168,-0.623462,-0.45907
CRD-410044,2176,-0.379515,-0.557839
CRD-410044,2184,-0.547464,-0.713803
CRD-410044,2192,-0.399558,-0.561334
CRD-410044,2200,-0.259413,-0.399812
CRD-410044,2208,-0.530469,-0.669746
CRD-410044,2216,-0.370376,-0.624452
CRD-410044,2224,-0.320206,-0.313828
CRD-410044,2232,-0.298643,-0.479091
CRD-410044,2240,-0.313357,-0.523782
CRD-410044,2248,-0.356467,-0.426682
CRD-410044,2256,-0.204049,-0.290066
CRD-410044,2264,-0.535664,-0.336899
CRD-410044,2272,-0.441733,-0.43103
CRD-410044,2280,-0.163502,-0.352197
CRD-410044,2288,-0.063148,-0.3885
CRD-410044,2296,-0.195393,-0.367638
CRD-410044,2304,-0.429652,-0.489694
CRD-410044,2312,-0.499994,-0.343433
CRD-410044,2320,-0.469043,-0.404192
CRD-410044,2328,-0.32017,-0.373233
CRD-410044,2336,-0.398227,-0.399839
CRD-410044,2344,-0.574425,-0.522883
CRD-410044,2352,-0.323562,-0.263434
CRD-410044,2360,-0.384309,-0.421599
CRD-410044,2368,-0.66618,-0.402626
CRD-410044,2376,-0.446901,-0.429923
CRD-410044,2384,-0.471405,-0.648502
CRD-410044,2392,-0.292379,-0.485495
CRD-410044,2400,-0.225304,-0.452938
CRD-410044,2408,-0.189541,-0.585999
CRD-410044,2416,0.264269,-0.145839
CRD-410044,2424,0.386519,-0.322457
CRD-410044,2432,0.713703,0.139918
CRD-410044,2440,0.874012,0.46725
CRD-410044,2448,1.065762,0.51638
CRD-410044,2456,0.873179,0.970216
CRD-410044,2464,0.909607,1.139809
CRD-410044,2472,0.449213,0.566203
CRD-410044,2480,-0.146675,0.65918
CRD-410044,2488,-0.381965,0.001772
CRD-410044,2496,-0.830418,-0.22657
CRD-410044,2504,-0.89841,-0.574495
CRD-410044,2512,-0.978051,-0.864304
CRD-410044,2520,-1.012438,-0.927754
CRD-410044,2528,-0.903528,-1.053783
CRD-410044,2536,-0.705258,-0.77058
CRD-410044,2544,-0.690647,-0.891573
CRD-410044,2552,-0.577045,-0.893358
CRD-410044,2560,-0.674007,-0.692097
CRD-410044,2568,-0.654178,-0.638979
CRD-410044,2576,-0.465098,-0.636462
CRD-410044,2584,-0.631611,-0.728572
CRD-410044,2592,-0.4355,-0.495524
CRD-410044,2600,-0.552894,-0.607955
CRD-410044,2608,-0.33709,-0.334294
CRD-410044,2616,-0.488912,-0.48355
CRD-410044,2624,-0.403669,-0.37332
CRD-410044,2632,-0.45973,-0.412549
CRD-410044,2640,-0.339757,-0.11757
CRD-410044,2648,-0.06187,-0.253568
CRD-410044,2656,-0.214475,-0.229514
CRD-410044,2664,-0.272713,-0.275832
CRD-410044,2672,-0.22099,-0.121016
CRD-410044,2680,0.057645,-0.00231
CRD-410044,2688,0.021666,-0.065823
CRD-410044,2696,-0.155611,-0.1395
CRD-410044,2704,0.003626,0.100127
CRD-410044,2712,-0.118635,0.019229
CRD-410044,2720,0.100432,0.038019
CRD-410044,2728,0.199367,0.042886
CRD-410044,2736,-0.106335,-0.165321
CRD-410044,2744,-0.132997,-0.092941
CRD-410044,2752,0.066873,0.028503
CRD-410044,2760,-0.009947,-0.189467
CRD-410044,2768,-0.002246,-0.131622
CRD-410044,2776,-0.083146,-0.227832
CRD-410044,2784,-0.221697,-0.030278
CRD-410044,2792,-0.087759,-0.15204
CRD-410044,2800,-0.025929,-0.282805
CRD-410044,2808,-0.332718,-0.148312
CRD-410044,2816,-0.045414,0.040473
CRD-410044,2824,-0.241781,-0.121473
CRD-410044,2832,-0.237036,-0.327076
CRD-410044,2840,-0.33905,-0.352318
CRD-410044,2848,-0.35898,-0.436909
CRD-410044,2856,-0.281649,-0.24644
CRD-410044,2864,-0.467855,-0.532125
CRD-410044,2872,-0.489706,-0.44339
CRD-410044,2880,-0.544071,-0.352108
CRD-410044,2888,-0.416268,-0.452557
CRD-410044,2896,-0.614711,-0.625486
CRD-410044,2904,-0.427563,-0.496188
CRD-410044,2912,-0.417602,-0.454882
CRD-410044,2920,-0.511227,-0.31352
CRD-410044,2928,-0.393199,-0.395007
CRD-410044,2936,-0.329856,-0.261404
CRD-410044,2944,-0.389321,-0.218847
CRD-410044,2952,-0.578622,-0.29569
CRD-410044,2960,-0.371981,-0.5869
CRD-410044,2968,-0.320499,-0.080903
CRD-410044,2976,-0.459989,-0.317561
CRD-410044,2984,-0.152674,-0.286688
CRD-410044,2992,-0.148221,-0.297092
CRD-410044,3000,-0.23407,-0.599008
CRD-410044,3008,-0.410005,-0.378216
CRD-410044,3016,-0.118672,-0.242283
CRD-410044,3024,-0.202167,-0.27852
CRD-410044,3032,-0.273489,-0.183269
CRD-410044,3040,-0.10917,-0.421453
CRD-410044,3048,-0.031379,-0.101898
CRD-410044,3056,0.083606,-0.156739
CRD-410044,3064,-0.040588,-0.305595
CRD-410044,3072,-0.210013,-0.371846
CRD-410044,3080,-0.065239,0.111908
CRD-410044,3088,0.105858,-0.306301
CRD-410044,3096,0.068452,-0.179801
CRD-410044,3104,-0.005281,-0.174453
CRD-410044,3112,0.063568,-0.038513
CRD-410044,3120,0.019204,-0.314886
CRD-410044,3128,-0.06902,-0.017002
CRD-410044,3136,-0.155534,-0.104853
CRD-410044,3144,-0.245334,-0.143076
CRD-410044,3152,-0.138439,-0.325952
CRD-410044,3160,-0.081462,-0.092494
CRD-410044,3168,-0.240784,-0.261961
CRD-410044,3176,-0.325675,-0.396389
CRD-410044,3184,-0.172834,-0.233049
CRD-410044,3192,-0.078032,-0.144191
CRD-410044,3200,0.109018,-0.097975
CRD-410044,3208,0.230816,-0.026236
CRD-410044,3216,0.702908,-0.238439
CRD-410044,3224,0.999967,0.223393
CRD-410044,3232,1.318956,0.71427
CRD-410044,3240,1.591415,0.783741
CRD-410044,3248,1.403428,1.225155
CRD-410044,3256,1.256785,1.404998
CRD-410044,3264,0.622695,1.179225
CRD-410044,3272,0.51392,1.228567
CRD-410044,3280,0.073662,0.797525
CRD-410044,3288,-0.310865,0.45118
CRD-410044,3296,-0.585302,-0.09864
CRD-410044,3304,-0.348008,-0.059475
CRD-410044,3312,-0.58659,-0.541848
CRD-410044,3320,-0.287631,-0.5542
CRD-410044,3328,-0.411161,-0.524655
CRD-410044,3336,-0.306715,-0.549781
CRD-410044,3344,-0.473861,-0.292374
CRD-410044,3352,-0.158951,-0.501225
CRD-410044,3360,0.059125,-0.407023
CRD-410044,3368,-0.107129,-0.350971
CRD-410044,3376,-0.107343,-0.159527
CRD-410044,3384,0.099924,-0.082247
CRD-410044,3392,0.167397,-0.074394
CRD-410044,3400,0.045778,-0.17894
CRD-410044,3408,-0.116116,-0.015528
CRD-410044,3416,0.167723,0.053989
CRD-410044,3424,0.206709,-0.121114
CRD-410044,3432,0.250371,0.097157
CRD-410044,3440,0.388848,0.110069
CRD-410044,3448,0.45002,0.286717
CRD-410044,3456,0.220475,-0.064902
CRD-410044,3464,0.296281,0.176709
CRD-410044,3472,0.369285,0.362648
CRD-410044,3480,0.3109,0.198347
CRD-410044,3488,0.577997,0.260557
CRD-410044,3496,0.468494,0.360258
CRD-410044,3504,0.335676,0.22605
CRD-410044,3512,0.486285,0.297411
CRD-410044,3520,0.482259,0.589243
CRD-410044,3528,0.475275,0.276541
CRD-410044,3536,0.475142,0.414985
CRD-410044,3544,0.777448,0.49717
CRD-410044,3552,0.533329,0.435024
CRD-410044,3560,0.554967,0.337253
CRD-410044,3568,0.546023,0.345245
CRD-410044,3576,0.436378,0.374734
CRD-410044,3584,0.523409,0.208084
CRD-410044,3592,0.158143,0.435681
CRD-410044,3600,0.368266,0.069954
CRD-410044,3608,0.222643,0.246666
CRD-410044,3616,0.296258,0.162919
CRD-410044,3624,0.195541,0.231072
CRD-410044,3632,0.224441,0.140651
CRD-410044,3640,0.249497,0.082367
CRD-410044,3648,0.273242,0.228183
CRD-410044,3656,0.21675,0.144986
CRD-410044,3664,0.195262,0.164135
CRD-410044,3672,0.288566,-0.024114
CRD-410044,3680,0.202836,0.082959
CRD-410044,3688,0.177978,0.141253
CRD-410044,3696,0.106858,0.081243
CRD-410044,3704,0.06717,0.120538
CRD-410044,3712,0.24574,-0.01706
CRD-410044,3720,0.078801,-0.015796
CRD-410044,3728,0.122639,0.103841
CRD-410044,3736,0.050826,0.026455
CRD-410044,3744,0.114608,0.129019
CRD-410044,3752,0.113041,0.130983
CRD-410044,3760,0.226165,0.038995
CRD-410044,3768,0.1711,0.121335
CRD-410044,3776,0.231598,0.275892
CRD-410044,3784,0.189343,0.211892
CRD-410044,3792,0.408713,-0.059507
CRD-410044,3800,0.342947,0.21388
CRD-410044,3808,0.241509,0.089632
CRD-410044,3816,0.463357,0.097085
CRD-410044,3824,0.513021,0.215242
CRD-410044,3832,0.649978,0.121443
CRD-410044,3840,0.484457,0.48482
CRD-410044,3848,0.560879,0.372293
CRD-410044,3856,0.151544,0.475734
CRD-410044,3864,0.379337,0.67319
CRD-410044,3872,0.687181,0.114944
CRD-410044,3880,0.415428,0.303766
CRD-410044,3888,0.5003,0.432851
CRD-410044,3896,0.232727,0.333555
CRD-410044,3904,0.351971,0.240379
CRD-410044,3912,0.33255,0.35172
CRD-410044,3920,0.242432,0.23564
CRD-410044,3928,0.273659,0.393859
CRD-410044,3936,0.383042,0.208865
CRD-410044,3944,0.326324,0.040683
CRD-410044,3952,0.364677,0.071509
CRD-410044,3960,0.42837,-0.14381
CRD-410044,3968,0.28425,0.343329
CRD-410044,3976,0.289796,0.208727
CRD-410044,3984,0.568948,0.228244
CRD-410044,3992,0.908868,0.200551
CRD-410044,4000,1.121799,0.451299
CRD-410044,4008,1.431408,0.865193
CRD-410044,4016,1.81279,1.013748
CRD-410044,4024,1.888805,1.376651
CRD-410044,4032,1.745307,1.750395
CRD-410044,4040,1.663502,1.900072
CRD-410044,4048,1.31305,1.602783
CRD-410044,4056,0.878414,1.424595
CRD-410044,4064,0.393793,1.162044
CRD-410044,4072,0.247162,0.767961
CRD-410044,4080,-0.071764,0.182455
CRD-410044,4088,-0.149818,0.02079
CRD-410044,4096,-0.240003,0.094278
CRD-410044,4104,-0.080597,-0.316393
CRD-410044,4112,-0.002594,-0.253477
CRD-410044,4120,-0.004195,-0.165447
CRD-410044,4128,0.411083,-0.056099
CRD-410044,4136,0.193805,-0.00307
CRD-410044,4144,0.294731,-0.041403
CRD-410044,4152,0.493935,0.062876
CRD-410044,4160,0.143941,0.169519
CRD-410044,4168,0.437868,0.265183
CRD-410044,4176,0.378072,0.308897
CRD-410044,4184,0.297547,0.537661
CRD-410044,4192,0.316375,0.3121
CRD-410044,4200,0.719825,0.413005
CRD-410044,4208,0.409237,0.452018
CRD-410044,4216,0.570947,0.326583
CRD-410044,4224,0.518555,0.359493
CRD-410044,4232,0.773266,0.214974
CRD-410044,4240,0.637659,0.358392
CRD-410044,4248,0.504857,0.773033
CRD-410044,4256,0.618555,0.440716
CRD-410044,4264,0.658258,0.908864
CRD-410044,4272,0.881569,0.516322
CRD-410044,4280,0.673794,0.566944
CRD-410044,4288,0.787754,0.516925
CRD-410044,4296,0.753803,0.557332
CRD-410044,4304,0.746434,0.341208
CRD-410044,4312,0.725072,0.661629
CRD-410044,4320,0.617563,0.541499
CRD-410044,4328,0.64394,0.74807
CRD-410044,4336,0.613059,0.619762
CRD-410044,4344,0.715913,0.682701
CRD-410044,4352,0.797316,0.723873
CRD-410044,4360,0.483317,0.539711
CRD-410044,4368,0.514066,0.578398
CRD-410044,4376,0.327305,0.486105
CRD-410044,4384,0.506962,0.394087
CRD-410044,4392,0.466903,0.415649
CRD-410044,4400,0.467046,0.421974
CRD-410044,4408,0.432242,0.329431
CRD-410044,4416,0.286333,0.333476
CRD-410044,4424,0.237513,0.217505
CRD-410044,4432,0.338821,0.282996
CRD-410044,4440,0.347237,0.11668
CRD-410044,4448,0.130871,0.342263
CRD-410044,4456,0.059572,0.017521
CRD-410044,4464,0.278565,0.222644
CRD-410044,4472,-0.012076,0.169157
CRD-410044,4480,0.308792,0.232982
CRD-410044,4488,0.257497,0.032522
CRD-410044,4496,0.072015,0.107995
